time,angle,tone,sound
63.64,,False,False
63.7,,False,False
63.75,,False,False
63.81,,False,False
63.89,,False,False
63.95,,False,False
64.0,,False,False
64.06,,False,False
64.12,,False,False
64.17,,False,False
64.23,,False,False
64.28,,False,False
64.34,,False,False
64.39,,False,False
64.44,,False,False
64.49,,False,False
64.55,,False,False
64.6,,False,False
64.66,,False,False
64.71,,False,False
64.77,,False,False
64.83,,False,False
64.88,,False,False
64.93,,False,False
64.99,,False,False
65.04,,False,False
65.09,,False,False
65.15,,False,False
65.2,,False,False
65.25,,False,False
65.33,,False,False
65.39,,False,False
65.45,,False,False
65.51,,False,False
65.57,,False,False
65.62,,False,False
65.68,124.34,False,False
65.73,123.69,False,False
65.79,123.44,False,False
65.84,123.02,False,False
65.9,120.07,False,False
65.95,120.07,False,False
66.01,120.07,False,False
66.06,114.27,False,False
66.11,113.96,False,False
66.17,115.81,False,False
66.22,116.18,False,False
66.28,116.76,False,False
66.33,123.18,False,False
66.38,-145.62,False,False
66.44,-118.87,False,False
66.49,124.38,False,False
66.55,127.72,False,False
66.6,128.53,False,False
66.66,141.6,False,False
66.71,142.56,False,False
66.76,,False,False
66.84,143.94,False,False
66.89,137.67,False,False
66.95,140.37,False,False
67.0,,False,False
67.05,,False,False
67.11,,False,False
67.16,,False,False
67.21,,False,False
67.27,,False,False
67.32,,False,False
67.37,,False,False
67.43,,False,False
67.48,161.97,False,False
67.53,162.07,False,False
67.59,,False,False
67.64,161.97,False,False
67.69,161.97,False,False
67.75,161.97,False,False
67.8,,False,False
67.86,,False,False
67.91,,False,False
67.97,,False,False
68.02,161.36,False,False
68.07,,False,False
68.13,161.36,False,False
68.18,,False,False
68.26,,False,False
68.32,,False,False
68.37,,False,False
68.43,,False,False
68.48,,False,False
68.54,161.67,False,False
68.59,,False,False
68.64,,False,False
68.7,,False,False
68.75,,False,False
68.81,,False,False
68.86,,False,False
68.91,,False,False
68.97,,False,False
69.02,,False,False
69.08,,False,False
69.13,,False,False
69.18,,False,False
69.24,,False,False
69.29,,False,False
69.35,,False,False
69.4,,False,False
69.46,,False,False
69.51,,False,False
69.57,,False,False
69.62,,False,False
69.68,,False,False
69.77,,False,False
69.82,,False,False
69.88,,False,False
69.94,,False,False
69.99,,False,False
70.05,,False,False
70.1,,False,False
70.17,,False,False
70.23,,False,False
70.28,,False,False
70.34,,False,False
70.4,,False,False
70.45,,False,False
70.51,,False,False
70.56,,False,False
70.61,,False,False
70.66,,False,False
70.72,,False,False
70.77,,False,False
70.83,,False,False
70.88,,False,False
70.93,,False,False
70.99,,False,False
71.04,,False,False
71.09,,False,False
71.15,,False,False
71.2,,False,False
71.28,,False,False
71.34,,False,False
71.4,,False,False
71.46,,False,False
71.52,,False,False
71.57,,False,False
71.63,,False,False
71.68,,False,False
71.74,,False,False
71.79,,False,False
71.85,,False,False
71.91,,False,False
71.96,,False,False
72.02,,False,False
72.08,,False,False
72.13,,False,False
72.18,,False,False
72.24,,False,False
72.29,,False,False
72.35,,False,False
72.4,,False,False
72.46,,False,False
72.52,,False,False
72.57,,False,False
72.63,,False,False
72.68,,False,False
72.76,,False,False
72.82,,False,False
72.87,,False,False
72.93,,False,False
72.98,,False,False
73.04,,False,False
73.09,,False,False
73.14,,False,False
73.19,,False,False
73.25,,False,False
73.3,,False,False
73.35,,False,False
73.41,,False,False
73.46,,False,False
73.49,,False,False
73.67,,False,False
73.72,,False,False
73.78,,False,False
73.83,,False,False
73.89,,False,False
73.94,,False,False
73.99,,False,False
74.05,,False,False
74.1,,False,False
74.15,,False,False
74.21,,False,False
74.26,,False,False
74.34,,False,False
74.4,156.97,False,False
74.45,,False,False
74.5,,False,False
74.55,,False,False
74.61,,False,False
74.66,,False,False
