time,angle,tone,sound
61.31,-118.3,False,True
61.37,-118.79,False,True
61.42,-118.54,False,True
61.47,-118.3,False,True
61.53,-118.3,False,True
61.58,-118.3,False,True
61.63,-118.3,False,True
61.68,-118.3,False,True
61.74,-118.3,False,True
61.79,-118.3,False,True
61.84,-118.57,False,True
61.89,-118.3,False,True
61.95,-118.3,False,True
62.0,-118.57,False,True
62.05,-117.81,False,True
62.11,-118.57,False,True
62.17,-118.32,False,True
62.22,-117.81,False,True
62.27,-118.07,False,True
62.33,-118.07,False,True
62.38,-118.07,False,True
62.43,-117.81,False,True
62.49,-118.07,False,True
62.54,-118.07,False,True
62.59,-118.07,False,True
62.67,-118.07,False,True
62.72,-118.07,False,True
62.77,-118.07,False,True
62.83,-118.07,False,True
62.88,-118.07,False,True
62.93,-118.07,False,True
62.98,-118.07,False,True
63.03,-118.07,False,True
63.08,-118.07,False,True
63.14,-117.07,False,True
63.19,-117.57,False,True
63.24,-117.57,False,True
63.3,-117.84,False,True
63.35,-117.57,False,True
63.4,-117.84,False,True
63.45,-117.2,False,True
63.5,-117.33,False,True
63.55,-117.33,False,True
63.61,-117.33,False,True
63.67,-117.33,False,True
63.72,-117.33,False,True
63.78,-117.84,False,True
63.84,-117.33,False,True
63.89,-117.33,False,True
63.94,-117.33,False,True
64.0,-117.33,False,True
64.08,-117.33,False,True
64.14,-117.59,False,True
64.2,-119.89,False,True
64.25,-120.17,False,True
64.3,-120.17,False,True
64.35,-120.17,False,True
64.41,-120.96,False,True
64.47,-120.96,False,True
64.52,-120.96,False,True
64.57,-121.26,False,True
64.63,-121.26,False,True
64.68,-121.26,False,True
64.74,-121.26,False,True
64.79,-121.76,False,True
64.84,-123.05,False,True
64.9,-123.37,False,True
64.96,-123.85,False,True
65.01,-123.37,False,True
65.06,-123.85,False,True
65.11,-123.85,False,True
65.16,-124.01,False,True
65.21,-123.85,False,True
65.27,-124.18,False,True
65.32,-123.85,False,True
65.37,-124.18,False,True
65.42,-124.18,False,True
65.48,-123.61,False,True
65.55,-123.05,False,True
65.6,-122.8,False,True
65.66,-123.05,False,True
65.71,-122.56,False,True
65.76,-122.56,False,True
65.81,-122.56,False,True
65.87,-122.56,False,True
65.92,-122.56,False,True
65.97,-122.56,False,True
66.03,-122.25,False,True
66.08,-122.25,False,True
66.13,-122.25,False,True
66.19,-122.25,False,True
66.24,-122.01,False,True
66.29,-122.25,False,True
66.35,-121.76,False,True
66.4,-121.76,False,True
66.45,-121.76,False,True
66.5,-121.61,False,True
66.56,-121.76,False,True
66.61,-121.76,False,True
66.66,-121.46,False,True
66.71,-121.76,False,True
66.76,-121.46,False,True
66.81,-121.76,False,True
66.87,-121.76,False,True
66.94,-121.76,False,True
67.0,-121.46,False,True
67.05,-121.46,False,True
67.1,-120.96,False,True
67.15,-121.46,False,True
67.21,-120.96,False,True
67.26,-121.46,False,True
67.31,-120.96,False,True
67.37,-121.46,False,True
67.42,-121.46,False,True
67.47,-120.96,False,True
67.52,-120.96,False,True
67.58,-120.96,False,True
67.64,-120.96,False,True
67.69,-120.96,False,True
67.74,-120.96,False,True
67.8,-120.96,False,False
67.86,-120.96,False,False
67.91,-120.96,False,False
67.96,-120.96,False,False
68.01,-120.96,False,False
68.06,-120.96,False,False
68.12,-120.67,False,False
68.17,-120.96,False,False
68.23,-120.96,False,False
68.28,-120.96,False,False
68.33,-120.96,False,False
68.41,-120.96,False,False
68.46,-120.17,False,False
68.51,-120.47,False,False
68.57,-120.42,False,False
68.62,-120.32,False,False
68.67,-120.47,False,False
68.72,-120.42,False,False
68.77,-120.47,False,False
68.83,-119.39,False,False
68.88,-118.61,False,False
68.93,-118.61,False,False
68.98,-118.89,False,False
69.05,-118.61,False,False
69.1,-118.38,False,False
69.16,-118.11,False,False
69.21,-118.11,False,False
69.27,-118.11,False,False
69.33,-118.11,False,False
69.38,-118.11,False,False
69.43,-117.6,False,False
69.49,-117.6,False,False
69.54,-117.6,False,False
69.6,-118.38,False,False
69.65,-118.11,False,False
69.71,-118.38,False,False
69.76,-118.38,True,False
69.81,-118.38,True,False
69.89,-118.11,True,False
69.94,-118.38,True,False
69.99,-118.89,True,False
70.04,-118.11,True,False
70.1,-118.89,True,False
70.15,-118.89,True,False
70.2,-118.89,True,False
70.25,-118.89,True,False
70.31,-118.89,True,False
70.36,-118.89,True,False
70.41,-118.89,True,False
70.47,-118.89,True,False
70.52,-118.89,True,False
70.58,-118.89,True,False
70.63,-118.89,True,False
70.68,-118.89,True,False
70.73,-118.89,True,False
70.79,-119.17,True,False
70.84,-118.89,True,False
70.9,-118.38,True,False
70.95,-118.38,True,False
71.0,-118.38,True,False
71.06,-118.66,True,False
71.11,-118.38,True,False
71.17,-118.38,True,False
71.22,-118.38,True,False
71.3,-118.38,True,False
71.35,-118.38,True,False
71.4,-118.38,True,False
71.46,-118.38,True,False
71.52,-118.38,True,False
71.57,-118.38,True,False
71.62,-118.38,True,False
71.67,-118.52,True,False
71.73,-118.38,True,False
71.78,-118.38,True,False
71.83,-118.38,True,False
71.88,-118.38,True,False
71.94,-118.24,True,False
71.99,-118.38,True,False
72.04,-118.38,True,False
72.09,-118.38,True,False
72.15,-118.38,True,False
72.2,-117.73,True,False
72.26,-118.38,True,False
72.31,-118.24,True,False
72.36,-118.11,True,False
72.41,-118.38,True,False
72.47,-118.38,True,False
72.52,-118.38,True,False
72.57,-117.87,True,False
72.62,-118.24,True,False
72.68,-118.38,True,False
72.75,-117.87,True,False
72.81,-118.11,True,False
72.86,-118.38,True,False
72.91,-118.12,True,False
72.96,-117.87,True,False
73.01,-117.87,True,False
73.07,-117.87,True,False
73.12,-118.38,True,False
73.17,-118.38,True,False
73.23,-118.12,True,False
73.28,-117.87,True,False
73.33,-117.87,True,False
73.38,-117.6,True,False
73.43,-117.87,True,False
73.49,-117.87,True,False
73.54,-117.6,True,False
73.59,-117.6,True,False
73.64,-117.73,True,False
73.69,-117.87,True,False
73.74,-117.87,True,False
73.8,-117.6,True,False
73.85,-117.87,True,False
73.9,-117.73,True,False
73.95,-117.6,True,False
74.01,-117.6,True,False
74.06,-117.87,True,False
74.14,-117.87,True,False
74.19,-117.87,True,False
74.24,-117.87,True,False
74.29,-117.87,True,False
74.34,-117.87,True,False
74.4,-117.87,True,False
74.45,-117.87,True,False
74.51,-117.87,True,False
74.56,-117.87,True,False
74.61,-117.87,True,False
74.66,-117.87,True,False
74.72,-117.87,True,False
74.77,-117.6,True,False
74.82,-117.87,True,False
74.88,-117.87,True,False
74.93,-117.6,True,False
74.98,-117.87,True,False
75.03,-117.6,True,False
75.08,-117.6,True,False
75.13,-117.87,True,False
75.19,-118.12,True,False
75.24,-117.87,True,False
75.29,-117.87,True,False
75.34,-117.87,True,False
75.39,-117.87,True,False
75.44,-117.87,True,False
75.49,-117.6,True,False
75.57,-117.87,True,False
75.62,-117.87,True,False
75.68,-117.6,True,False
75.73,-117.87,True,False
75.78,-117.87,True,False
75.83,-117.87,True,False
75.9,-117.6,True,False
75.95,-117.87,True,False
76.0,-117.87,True,False
76.06,-117.6,True,False
76.11,-117.6,True,False
76.17,-117.87,True,False
76.22,-117.87,True,False
76.28,-117.87,True,False
76.33,-117.87,True,False
76.39,-117.6,True,False
76.45,-117.87,True,False
76.5,-117.87,True,False
76.55,-117.87,True,False
76.61,-117.87,True,False
76.66,-117.6,True,False
76.71,-117.6,True,False
76.77,-117.87,True,False
76.82,-117.87,True,False
76.87,-117.87,True,False
76.92,-117.87,True,False
76.98,-117.87,True,False
77.05,-117.87,True,False
77.11,-117.87,True,False
77.16,-117.87,True,False
77.22,-117.87,True,False
77.27,-117.87,True,False
77.32,-117.87,True,False
77.38,-117.87,True,False
77.43,-117.87,True,False
77.48,-117.87,True,False
77.53,-117.87,True,False
77.58,-117.87,True,False
77.64,-117.87,True,False
77.69,-117.87,True,False
77.74,-117.87,True,False
77.8,-117.87,True,False
77.85,-117.87,True,False
77.91,-117.87,True,False
77.96,-117.87,True,False
78.01,-117.87,True,False
78.07,-117.87,True,False
78.12,-117.87,True,False
78.18,-117.87,True,False
78.23,-117.87,True,False
78.28,-117.87,True,False
78.34,-117.87,True,False
78.39,-117.87,True,False
78.46,-117.87,True,False
78.52,-117.87,True,False
78.57,-117.87,True,False
78.63,-117.87,True,False
78.68,-117.87,True,False
78.73,-117.87,True,False
78.78,-117.87,True,False
78.83,-117.73,True,False
78.88,-117.87,True,False
78.94,-117.87,True,False
78.99,-117.87,True,False
79.04,-117.87,True,False
79.1,-117.35,True,False
79.15,-117.35,True,False
79.2,-117.35,True,False
79.25,-117.35,True,False
79.3,-117.62,True,False
79.36,-117.35,True,False
79.41,-117.35,True,False
79.46,-117.35,True,False
79.51,-117.35,True,False
79.56,-117.62,True,False
79.62,-117.48,True,False
79.67,-117.62,True,False
79.72,-117.48,True,False
79.77,-117.35,True,False
79.82,-117.48,True,False
79.9,-117.35,True,False
79.95,-117.36,True,False
80.01,-117.62,True,False
80.06,-116.83,True,False
80.11,-117.35,True,False
80.17,-117.1,True,False
80.22,-117.35,True,False
80.27,-117.09,True,False
80.32,-117.48,True,False
80.38,-117.22,True,False
80.43,-116.83,True,False
80.48,-116.83,True,False
80.53,-117.62,True,False
80.59,-117.62,True,False
80.64,-116.83,True,False
80.69,-116.96,True,False
80.75,-116.83,True,False
80.8,-116.96,True,False
80.85,-116.83,True,False
80.91,-117.1,True,False
80.96,-116.96,True,False
81.01,-116.83,True,False
81.07,-116.83,True,False
81.12,-117.1,True,False
81.17,-116.83,True,False
81.22,-116.83,True,False
81.31,-116.83,True,False
81.36,-116.96,True,False
81.41,-116.83,True,False
81.46,-117.1,True,False
81.51,-117.1,True,False
81.57,-117.1,True,False
81.62,-116.83,True,False
81.67,-116.83,True,False
81.72,-116.83,True,False
81.78,-116.7,True,False
81.83,-116.83,True,False
81.88,-116.57,True,False
81.93,-116.3,True,False
81.99,-116.82,True,False
82.04,-116.95,True,False
82.09,-117.33,True,False
82.14,-117.33,True,False
82.2,-117.33,True,False
82.25,-117.33,True,False
82.3,-117.07,True,False
82.36,-117.07,True,False
82.41,-117.57,True,False
82.47,-118.79,True,False
82.52,-119.48,True,False
82.58,-119.48,True,False
82.63,-119.48,True,False
82.69,-119.95,True,False
82.78,-119.95,True,False
82.83,-119.95,True,False
82.89,-120.78,True,False
82.94,-121.5,True,False
82.99,-121.5,True,False
83.05,-121.23,True,False
83.1,-121.23,True,False
83.15,-121.5,True,False
83.2,-121.5,True,False
83.25,-121.5,True,False
83.3,-121.5,True,False
83.36,-121.5,True,False
83.41,-121.5,True,False
83.46,-121.95,True,False
83.51,-121.95,True,False
83.56,-121.95,True,False
83.61,-121.95,True,False
83.66,-121.95,True,False
83.71,-121.5,True,False
83.76,-121.5,True,False
83.82,-121.5,True,False
83.87,-121.5,True,False
83.92,-121.5,True,False
83.98,-121.5,True,False
84.03,-121.28,True,False
84.08,-121.05,True,False
84.14,-121.05,True,False
84.23,-121.05,True,False
84.28,-121.05,True,False
84.33,-121.33,True,False
84.39,-121.33,True,False
84.44,-121.05,True,False
84.49,-121.33,True,False
84.54,-121.33,True,False
84.6,-121.33,True,False
84.65,-121.33,True,False
84.7,-121.05,True,False
84.75,-121.05,True,False
84.8,-121.05,True,False
84.85,-121.19,True,False
84.9,-121.05,True,False
84.96,-121.05,True,False
85.01,-121.05,True,False
85.06,-120.87,True,False
85.11,-120.6,True,False
85.16,-120.6,True,False
85.21,-120.6,True,False
85.26,-120.6,True,False
85.32,-120.6,True,False
85.37,-120.6,True,False
85.42,-120.14,True,False
85.47,-120.14,True,False
85.52,-120.14,True,False
85.59,-120.14,True,False
85.65,-120.14,True,False
85.7,-120.14,True,False
85.75,-120.14,True,False
85.8,-120.14,True,False
85.85,-120.14,True,False
85.91,-120.14,True,False
85.96,-120.14,True,False
86.01,-120.14,True,False
86.06,-120.41,True,False
86.12,-120.41,True,False
86.17,-120.14,True,False
86.22,-120.41,True,False
86.27,-120.14,True,False
86.32,-120.14,True,False
86.37,-120.14,True,False
86.43,-120.14,True,False
86.48,-120.41,True,False
86.53,-120.41,True,False
86.58,-120.14,True,False
86.64,-120.14,True,False
86.69,-120.14,True,False
86.74,-120.14,True,False
86.79,-119.95,True,False
86.84,-120.41,True,False
86.9,-120.14,True,False
86.95,-120.14,True,False
87.02,-120.04,True,False
87.07,-120.41,True,False
87.12,-119.95,True,False
87.18,-119.95,True,False
87.23,-119.95,True,False
87.28,-120.18,True,False
87.33,-119.95,True,False
87.38,-119.95,True,False
87.43,-120.18,True,False
87.48,-119.95,True,False
87.53,-119.95,True,False
87.59,-119.95,True,False
87.64,-119.95,True,False
87.69,-119.95,True,False
87.74,-119.95,True,False
87.79,-119.95,True,False
87.84,-119.95,True,False
87.89,-119.95,True,False
87.94,-119.95,True,False
87.99,-119.95,True,False
88.04,-119.95,True,False
88.09,-119.95,True,False
88.14,-119.95,True,False
88.19,-119.95,True,False
88.25,-119.95,True,False
88.3,-119.95,True,False
88.37,-119.95,True,False
88.42,-119.95,True,False
88.47,-119.95,True,False
88.52,-119.95,True,False
88.58,-119.95,True,False
88.63,-119.95,True,False
88.68,-119.95,True,False
88.73,-119.95,True,False
88.78,-119.95,True,False
88.83,-119.95,True,False
88.88,-119.95,True,False
88.93,-119.95,True,False
88.98,-119.95,True,False
89.03,-119.95,True,False
89.08,-119.95,True,False
89.13,-119.95,True,False
89.19,-119.95,True,False
89.24,-119.95,True,False
89.3,-119.95,True,False
89.36,-119.95,True,False
89.41,-119.95,True,False
89.46,-119.95,True,False
89.51,-119.95,True,False
89.57,-119.95,True,False
89.62,-119.95,True,False
89.67,-119.95,True,False
89.72,-119.95,True,False
89.8,-119.95,True,False
89.85,-119.95,True,False
89.91,-119.95,True,False
89.96,-119.95,True,False
90.01,-119.95,True,False
90.06,-119.48,True,False
90.11,-119.95,True,False
90.17,-119.48,True,False
90.22,-119.71,True,False
90.27,-119.48,True,False
90.32,-119.48,True,False
90.37,-119.48,True,False
90.42,-119.48,True,False
90.47,-119.48,True,False
90.53,-119.48,True,False
90.58,-119.48,True,False
90.63,-119.48,True,False
90.68,-119.48,True,False
90.74,-119.48,True,False
90.79,-119.48,True,False
90.84,-119.48,True,False
90.89,-119.48,True,False
90.95,-119.48,True,False
91.0,-119.48,True,False
91.05,-119.48,True,False
91.1,-119.48,True,False
91.15,-119.48,True,False
91.23,-119.48,True,False
91.28,-119.48,True,False
91.33,-119.48,True,False
91.38,-119.48,True,False
91.44,-119.48,True,False
91.49,-119.48,True,False
91.54,-119.48,True,False
91.59,-119.48,True,False
91.65,-119.48,True,False
91.7,-119.48,True,False
91.75,-119.48,True,False
91.8,-119.48,True,False
91.85,-119.48,True,False
91.91,-119.48,True,False
91.96,-119.48,True,False
92.02,-119.48,True,False
92.07,-119.48,True,False
92.13,-119.48,True,False
92.18,-119.48,True,False
92.23,-119.48,True,False
92.28,-119.48,True,False
92.33,-119.48,True,False
92.39,-119.48,True,False
92.44,-119.48,True,False
92.49,-119.48,True,False
92.54,-119.48,True,False
92.62,-119.48,True,False
92.67,-119.48,True,False
92.72,-119.48,True,False
92.77,-119.48,True,False
92.83,-119.48,True,False
92.88,-119.48,True,False
92.93,-119.48,True,False
92.98,-119.48,True,False
93.03,-119.48,True,False
93.08,-119.48,True,False
93.14,-119.48,True,False
93.19,-119.48,True,False
93.24,-119.48,True,False
93.3,-119.48,True,False
93.35,-119.48,True,False
93.4,-119.74,True,False
93.46,-119.48,True,False
93.51,-119.48,True,False
93.56,-119.74,True,False
93.62,-119.24,True,False
93.67,-119.74,True,False
93.72,-119.37,True,False
93.77,-119.74,True,False
93.83,-119.27,True,False
93.88,-119.74,True,False
93.93,-119.27,True,False
93.98,-119.74,True,False
94.06,-119.74,True,False
94.11,-119.27,True,False
94.16,-119.74,True,False
94.22,-119.51,True,False
94.27,-119.27,True,False
94.32,-119.27,True,False
94.37,-119.27,True,False
94.43,-119.27,True,False
94.48,-119.27,True,False
94.53,-119.74,True,False
94.58,-119.37,True,False
94.64,-119.27,True,False
94.7,-119.27,True,False
94.75,-119.27,True,False
94.8,-119.27,True,False
94.86,-119.74,True,False
94.91,-119.27,True,False
94.97,-119.27,True,False
95.02,-119.27,True,False
95.09,-119.27,True,False
95.14,-119.27,True,False
95.19,-119.27,True,False
95.25,-119.27,True,False
95.3,-119.27,True,False
95.36,-119.27,True,False
95.41,-119.27,True,False
95.49,-119.27,True,False
95.54,-119.27,True,False
95.59,-119.27,True,False
95.65,-119.27,True,False
95.7,-119.27,True,False
95.75,-119.27,True,False
95.8,-119.27,True,False
95.85,-119.27,True,False
95.91,-119.54,True,False
95.96,-119.27,True,False
96.01,-119.27,True,False
96.06,-119.27,True,False
96.12,-119.4,True,False
96.17,-119.27,True,False
96.22,-119.27,True,False
96.27,-119.27,True,False
96.32,-119.27,True,False
96.38,-119.4,True,False
96.43,-119.27,True,False
96.48,-119.27,True,False
96.53,-119.54,True,False
96.59,-119.27,True,False
96.65,-119.27,True,False
96.7,-119.4,True,False
96.76,-119.54,True,False
96.81,-119.54,True,False
96.87,-119.27,True,False
96.95,-119.54,True,False
97.01,-119.27,True,False
97.06,-119.54,True,False
97.11,-119.27,True,False
97.16,-119.27,True,False
97.22,-119.74,True,False
97.27,-119.27,True,False
97.32,-119.27,True,False
97.37,-119.27,True,False
97.42,-119.27,True,False
97.48,-119.27,True,False
97.53,-119.74,True,False
97.58,-119.74,True,False
97.63,-119.27,True,False
97.68,-119.27,True,False
97.74,-119.27,True,False
97.79,-119.27,True,False
97.85,-119.74,True,False
97.9,-119.51,True,False
97.95,-119.27,True,False
98.01,-119.27,True,False
98.06,-119.54,True,False
98.11,-119.27,True,False
98.17,-119.74,True,False
98.22,-119.74,True,False
98.27,-119.74,True,False
98.32,-119.27,True,False
98.4,-119.74,True,False
98.45,-119.27,True,False
98.5,-119.27,True,False
98.56,-119.27,True,False
98.61,-119.51,True,False
98.66,-119.27,True,False
98.71,-119.27,True,False
98.77,-119.27,True,False
98.82,-119.27,True,False
98.87,-119.27,True,False
98.93,-119.27,True,False
98.98,-119.27,True,False
99.03,-119.0,True,False
99.08,-119.27,True,False
99.14,-119.0,True,False
99.19,-119.0,True,False
99.25,-119.0,True,False
99.3,-119.0,True,False
99.35,-119.0,True,False
99.4,-119.0,True,False
99.45,-119.0,True,False
99.5,-119.27,True,False
99.55,-119.0,True,False
99.6,-119.0,True,False
99.66,-119.0,True,False
99.71,-119.27,True,False
99.78,-119.0,True,False
99.84,-119.27,True,False
99.89,-119.27,True,False
99.94,-118.52,True,False
99.99,-119.27,True,False
100.04,-119.27,True,False
100.1,-119.0,True,False
100.15,-119.03,True,False
100.2,-118.79,True,False
100.25,-118.79,True,False
100.31,-119.0,True,False
100.37,-118.52,True,False
100.42,-119.27,True,False
100.47,-119.27,True,False
100.52,-119.27,True,False
100.57,-118.79,True,False
100.62,-119.27,True,False
100.68,-119.27,True,False
100.74,-119.27,True,False
100.79,-119.27,True,False
100.84,-119.27,True,False
100.9,-119.27,True,False
100.95,-118.79,True,False
101.01,-118.79,True,False
101.06,-118.79,True,False
101.12,-118.79,True,False
101.17,-118.79,True,False
101.26,-118.79,True,False
101.32,-118.79,True,False
101.37,-118.79,True,False
101.43,-118.79,True,False
101.48,-118.79,True,False
101.54,-118.79,True,False
101.59,-118.79,True,False
101.65,-119.27,True,False
101.7,-118.79,True,False
101.76,-118.79,True,False
101.81,-118.79,True,False
101.87,-118.79,True,False
101.92,-118.79,True,False
101.97,-118.79,True,False
102.03,-118.79,True,False
102.08,-118.79,True,False
102.13,-118.79,True,False
102.18,-118.79,True,False
102.23,-118.79,True,False
102.29,-118.79,True,False
102.34,-118.79,True,False
102.39,-118.79,True,False
102.44,-118.79,True,False
102.49,-118.79,True,False
102.54,-118.79,True,False
102.59,-118.79,True,False
102.67,-118.79,True,False
102.72,-118.79,True,False
102.78,-118.79,True,False
102.83,-118.79,True,False
102.88,-118.79,True,False
102.94,-118.79,True,False
102.99,-118.79,True,False
103.04,-118.79,True,False
103.1,-118.92,True,False
103.15,-118.79,True,False
103.21,-118.79,True,False
103.26,-118.79,True,False
103.31,-118.79,True,False
103.37,-118.79,True,False
103.42,-118.79,True,False
103.48,-118.79,True,False
103.53,-118.79,True,False
103.59,-118.79,True,False
103.64,-118.79,True,False
103.69,-118.79,True,False
103.74,-118.79,True,False
103.79,-118.79,True,False
103.84,-118.79,True,False
103.89,-118.79,True,False
103.95,-118.79,True,False
104.0,-118.79,True,False
104.05,-118.79,True,False
104.13,-118.79,True,False
104.18,-118.79,True,False
104.23,-118.79,True,False
104.28,-118.79,True,False
104.34,-118.79,True,False
104.39,-118.79,True,False
104.44,-118.79,True,False
104.5,-118.79,True,False
104.55,-118.79,True,False
104.6,-118.79,True,False
104.66,-118.79,True,False
104.71,-118.79,True,False
104.76,-118.79,True,False
104.81,-118.79,True,False
104.87,-118.79,True,False
104.92,-118.79,True,False
104.97,-118.79,True,False
105.02,-118.79,True,False
105.08,-118.79,True,False
105.13,-118.79,True,False
105.18,-118.79,True,False
105.23,-118.79,True,False
105.28,-118.79,True,False
105.33,-118.79,True,False
105.39,-118.79,True,False
105.44,-118.79,True,False
105.49,-118.79,True,False
105.57,-118.79,True,False
105.62,-118.79,True,False
105.67,-118.79,True,False
105.72,-118.79,True,False
105.78,-118.79,True,False
105.83,-118.79,True,False
105.89,-118.92,True,False
105.94,-118.79,True,False
106.0,-118.79,True,False
106.05,-118.79,True,False
106.1,-118.79,True,False
106.15,-118.79,True,False
106.2,-118.79,True,False
106.26,-118.79,True,False
106.31,-118.79,True,False
106.36,-118.79,True,False
106.41,-118.79,True,False
106.46,-118.79,True,False
106.51,-118.79,True,False
106.57,-118.79,True,False
106.62,-118.79,True,False
106.67,-118.79,True,False
106.72,-118.3,True,False
106.78,-118.79,True,False
106.83,-118.79,True,False
106.88,-118.79,True,False
106.96,-118.79,True,False
107.02,-118.79,True,False
107.07,-118.79,True,False
107.13,-118.79,True,False
107.18,-118.54,True,False
107.23,-118.79,True,False
107.28,-118.92,True,False
107.34,-118.79,True,False
107.39,-118.92,True,False
107.45,-118.3,True,False
107.51,-118.68,True,False
107.56,-118.3,True,False
107.61,-118.3,True,False
107.66,-118.79,True,False
107.72,-118.79,True,False
107.78,-118.79,True,False
107.83,-118.79,True,False
107.89,-118.92,True,False
107.94,-118.79,True,False
108.0,-119.05,True,False
108.05,-118.79,True,False
108.1,-119.05,True,False
108.15,-118.79,True,False
108.2,-118.57,True,False
108.25,-118.57,True,False
108.31,-119.05,True,False
108.36,-119.05,True,False
108.43,-118.79,True,False
108.48,-118.57,True,False
108.54,-118.57,True,False
108.59,-118.79,True,False
108.64,-118.57,True,False
108.7,-118.57,True,False
108.75,-118.57,True,False
108.81,-118.57,True,False
108.86,-118.57,True,False
108.91,-118.57,True,False
108.96,-118.57,True,False
109.02,-118.57,True,False
109.07,-118.57,True,False
109.12,-118.57,True,False
109.18,-118.3,True,False
109.23,-118.92,True,False
109.29,-119.05,True,False
109.34,-118.79,True,False
109.4,-118.79,True,False
109.45,-118.79,True,False
109.51,-118.79,True,False
109.56,-118.54,True,False
109.61,-118.3,True,False
109.67,-118.3,True,False
109.72,-118.3,True,False
109.77,-118.3,True,False
109.85,-118.3,True,False
109.9,-118.3,True,False
109.95,-116.57,True,False
110.01,-115.24,True,False
110.06,-114.89,True,False
110.11,-115.11,True,False
110.17,-115.11,True,False
110.22,-115.11,True,False
110.27,-115.11,True,False
110.33,-114.66,True,False
110.38,-113.75,True,False
110.43,-113.54,True,False
110.49,-113.54,True,False
110.54,-113.54,True,False
110.59,-114.02,True,False
110.64,-114.02,True,False
110.69,-113.91,True,False
110.75,-113.81,True,False
110.8,-113.33,True,False
110.85,-113.81,True,False
110.91,-113.54,True,False
110.96,-113.54,True,False
111.01,-113.33,True,False
111.06,-113.91,True,False
111.12,-113.33,True,False
111.17,-113.44,True,False
111.22,-113.54,True,False
111.3,-113.44,True,False
111.36,-113.54,True,False
111.41,-113.54,True,False
111.46,-113.54,True,False
111.51,-113.54,True,False
111.57,-113.54,True,False
111.62,-113.54,True,False
111.67,-113.54,True,False
111.72,-113.54,True,False
111.77,-113.54,True,False
111.83,-113.54,True,False
111.88,-113.54,True,False
111.94,-113.64,True,False
111.99,-113.54,True,False
112.04,-113.64,True,False
112.09,-113.54,True,False
112.14,-113.75,True,False
112.2,-113.54,True,False
112.25,-113.54,True,False
112.3,-113.75,True,False
112.35,-113.64,True,False
112.4,-113.75,True,False
112.46,-113.75,True,False
112.51,-113.75,True,False
112.56,-114.23,True,False
112.61,-113.75,True,False
112.67,-113.75,True,False
112.75,-113.75,True,False
112.8,-114.23,True,False
112.85,-114.23,True,False
112.9,-114.44,True,False
112.95,-113.75,True,False
113.01,-113.75,True,False
113.06,-113.96,True,False
113.11,-114.1,True,False
113.16,-113.75,True,False
113.21,-113.96,True,False
113.26,-114.2,True,False
113.31,-113.96,True,False
113.37,-113.96,True,False
113.42,-113.96,True,False
113.47,-113.96,True,False
113.52,-113.96,True,False
113.57,-113.96,True,False
113.62,-113.96,True,False
113.68,-113.96,True,False
113.73,-113.96,True,False
113.78,-114.44,True,False
113.83,-114.2,True,False
113.88,-114.44,True,False
113.93,-114.44,True,False
113.99,-113.96,True,False
114.04,-114.18,True,False
114.12,-114.07,True,False
114.17,-114.18,True,False
114.23,-114.18,True,False
114.28,-114.44,True,False
114.33,-114.07,True,False
114.39,-113.96,True,False
114.44,-113.96,True,False
114.5,-114.18,True,False
114.55,-114.18,True,False
114.61,-114.18,True,False
114.66,-114.18,True,False
114.71,-114.18,True,False
114.77,-114.18,True,False
114.82,-114.4,True,False
114.88,-114.18,True,False
114.93,-114.78,True,False
114.99,-114.66,True,False
115.04,-114.66,True,False
115.09,-114.66,True,False
115.14,-114.4,True,False
115.2,-114.18,True,False
115.25,-114.66,True,False
115.3,-114.29,True,False
115.35,-114.66,True,False
115.4,-114.18,True,False
115.45,-114.18,True,False
115.5,-114.18,True,False
115.58,-114.18,True,False
115.63,-114.18,True,False
115.69,-114.89,True,False
115.75,-114.18,True,False
115.8,-114.18,True,False
115.85,-114.18,True,False
115.91,-114.4,True,False
115.96,-114.18,True,False
116.02,-114.4,True,False
116.07,-114.4,True,False
116.13,-114.4,True,False
116.18,-114.29,True,False
116.23,-114.4,True,False
116.29,-114.4,True,False
116.34,-114.4,True,False
116.39,-114.4,True,False
116.45,-114.4,True,False
116.51,-114.4,True,False
116.56,-114.29,True,False
116.62,-114.4,True,False
116.67,-114.4,True,False
116.72,-114.4,True,False
116.77,-114.4,True,False
116.82,-114.4,True,False
116.88,-114.4,True,False
116.93,-114.4,True,False
117.01,-114.4,True,False
117.06,-114.4,True,False
117.11,-114.4,True,False
117.17,-114.4,True,False
117.22,-114.4,True,False
117.27,-114.4,True,False
117.32,-114.4,True,False
117.37,-114.4,True,False
117.42,-114.4,True,False
117.48,-114.4,True,False
117.53,-114.4,True,False
117.58,-114.4,True,False
117.63,-114.89,True,False
117.68,-115.11,True,False
117.73,-114.4,True,False
117.79,-114.62,True,False
117.84,-114.76,True,False
117.89,-115.11,True,False
117.94,-114.89,True,False
118.0,-114.4,True,False
118.05,-114.87,True,False
118.1,-114.51,True,False
118.16,-114.4,True,False
118.21,-114.62,True,False
118.26,-115.11,True,False
118.31,-115.11,True,False
118.36,-114.62,True,False
118.44,-114.62,True,False
118.49,-114.62,True,False
118.55,-114.87,True,False
118.6,-114.62,True,False
118.65,-114.62,True,False
118.7,-115.11,True,False
118.75,-114.62,True,False
118.81,-114.87,True,False
118.86,-114.62,True,False
118.91,-114.62,True,False
118.97,-115.11,True,False
119.02,-114.62,True,False
119.08,-115.11,True,False
119.13,-114.62,True,False
