time,angle,tone,sound
140.28,102.83,False,True
140.33,102.83,False,True
140.39,102.71,False,True
140.44,102.71,False,True
140.5,102.71,False,True
140.56,102.71,False,True
140.61,102.83,False,True
140.67,102.83,False,True
140.72,102.77,False,True
140.81,102.71,False,True
140.87,102.71,False,True
140.92,102.83,False,True
140.97,102.83,False,True
141.03,102.71,False,True
141.08,102.83,False,True
141.13,102.83,False,True
141.19,102.83,False,True
141.24,102.83,False,True
141.3,102.77,False,True
141.35,102.23,False,True
141.4,102.77,False,True
141.46,102.77,False,True
141.51,102.83,False,True
141.57,102.17,False,True
141.62,102.83,False,True
141.67,102.83,False,True
141.73,102.77,False,True
141.79,102.71,False,True
141.84,102.83,False,True
141.9,102.17,False,True
141.95,102.77,False,True
142.01,102.83,False,True
142.06,102.83,False,True
142.12,102.83,False,True
142.17,102.83,False,True
142.26,102.77,False,True
142.31,102.56,False,True
142.37,102.77,False,True
142.42,102.83,False,True
142.48,102.77,False,True
142.53,102.83,False,True
142.59,102.29,False,True
142.65,102.83,False,True
142.7,102.83,False,True
142.75,102.83,False,True
142.81,102.83,False,True
142.86,102.83,False,True
142.91,102.83,False,True
142.98,102.83,False,True
143.03,102.71,False,True
143.09,102.29,False,True
143.14,102.17,False,True
143.2,102.29,False,True
143.25,101.75,False,True
143.3,102.29,False,True
143.35,102.29,False,True
143.41,102.22,False,True
143.46,113.37,False,True
143.51,-170.27,False,True
143.56,-154.8,False,True
143.61,,False,True
143.67,-116.57,False,True
143.75,176.99,False,True
143.8,104.44,False,True
143.86,127.57,False,True
143.91,,False,True
143.96,,False,True
144.02,,False,True
144.07,,False,True
144.13,,False,True
144.18,118.89,False,True
144.24,92.6,False,True
144.29,,False,True
144.34,115.11,False,True
144.4,117.37,False,True
144.45,116.08,False,True
144.51,115.04,False,True
144.57,114.7,False,True
144.62,114.35,False,True
144.67,114.51,False,True
144.72,114.16,False,True
144.79,114.32,False,True
144.84,113.65,False,True
144.89,113.65,False,True
144.94,113.45,False,True
144.99,113.53,False,True
145.05,113.45,False,True
145.1,113.45,False,True
145.15,113.45,False,True
145.23,113.45,False,True
145.28,113.25,False,True
145.33,113.25,False,True
145.38,113.25,False,True
145.44,113.25,False,True
145.49,113.4,False,True
145.54,112.89,False,True
145.6,113.04,False,True
145.65,113.04,False,True
145.7,112.68,False,True
145.75,113.04,False,True
145.8,112.86,False,True
145.86,112.83,False,True
145.91,112.83,False,True
145.96,112.83,False,True
146.02,112.83,False,True
146.07,112.83,False,True
146.12,112.83,False,True
146.17,112.83,False,True
146.23,112.83,False,True
146.28,112.47,False,True
146.33,112.83,False,True
146.39,112.47,False,True
146.44,112.62,False,True
146.5,112.62,False,True
146.55,112.62,False,True
146.63,112.62,False,True
146.69,112.62,False,True
146.74,112.25,False,True
146.79,112.4,False,True
146.84,112.4,False,True
146.9,112.4,False,True
146.95,112.4,False,True
147.0,112.4,False,True
147.06,112.4,False,True
147.11,112.4,False,True
147.16,112.4,False,True
147.22,112.4,False,True
147.27,112.56,False,True
147.32,112.4,False,True
147.37,112.4,False,True
147.43,112.18,False,True
147.49,112.18,False,True
147.54,112.18,False,True
147.59,112.18,False,True
147.64,112.18,False,True
147.7,112.18,False,True
147.75,112.34,False,True
147.8,112.18,False,True
147.86,112.34,False,True
147.91,112.34,False,True
147.96,112.34,False,True
148.02,112.34,False,True
148.09,112.41,False,True
148.14,112.34,False,True
148.2,112.34,False,True
148.25,112.34,False,True
148.3,112.18,False,True
148.35,112.34,False,True
148.41,112.34,False,True
148.46,112.34,False,True
148.52,112.34,False,True
148.57,112.34,False,True
148.63,112.34,False,True
148.68,112.26,False,True
148.73,112.26,False,True
148.78,112.34,False,True
148.84,112.34,False,True
148.89,112.49,False,True
148.94,112.34,False,True
148.99,112.34,False,True
149.05,112.34,False,True
149.11,112.34,False,True
149.16,112.34,False,True
149.22,112.34,False,True
149.28,111.95,False,True
149.33,111.8,False,True
149.39,111.73,False,True
149.44,111.8,False,True
149.52,111.95,False,True
149.57,111.73,False,True
149.63,111.8,False,True
149.69,111.8,False,True
149.74,111.8,False,True
149.79,110.84,False,True
149.84,110.7,False,True
149.9,110.7,False,True
149.95,110.56,False,True
150.01,110.56,False,True
150.06,110.19,False,True
150.11,108.56,False,True
150.17,106.05,False,True
150.22,105.46,False,True
150.27,105.57,False,True
150.32,105.19,False,True
150.38,105.19,False,True
150.43,105.19,False,True
150.48,105.08,False,True
150.53,105.19,False,True
150.58,105.03,False,True
150.64,105.08,False,True
150.69,105.19,False,True
150.74,105.13,False,True
150.79,106.0,False,True
150.85,106.0,False,True
150.9,106.05,False,True
150.98,106.16,False,True
151.04,106.11,False,True
151.1,106.05,False,True
151.16,105.95,False,True
151.21,106.05,False,True
151.27,105.95,False,True
151.32,106.05,False,True
151.38,106.05,False,True
151.43,106.16,False,True
151.48,106.05,False,True
151.54,106.22,False,True
151.59,106.55,False,True
151.64,106.55,False,True
151.69,106.43,False,True
151.74,106.43,False,True
151.8,106.49,False,True
151.85,106.55,False,True
151.9,106.55,False,True
151.95,106.43,False,True
152.01,106.66,False,True
152.07,106.66,False,True
152.12,106.66,False,True
152.17,106.55,False,True
152.22,107.04,False,True
152.28,106.99,False,True
152.33,107.04,False,True
152.38,107.04,False,True
152.46,107.04,False,True
152.51,107.04,False,True
152.56,107.1,False,True
152.61,107.04,False,True
152.67,107.04,False,True
152.72,107.23,False,True
152.77,107.49,False,True
152.82,107.43,False,True
152.87,107.43,False,True
152.93,107.37,False,True
152.98,107.43,False,True
153.03,107.43,False,True
153.08,107.49,False,True
153.13,107.43,False,True
153.18,107.43,False,True
153.24,107.31,False,True
153.29,107.31,False,True
153.34,107.43,False,True
153.39,107.43,False,True
153.45,107.31,False,True
153.5,107.43,False,True
153.56,107.81,False,True
153.61,107.68,False,True
153.67,107.81,False,True
153.72,107.81,False,True
153.77,107.81,False,True
153.85,107.93,False,True
153.9,107.81,False,True
153.95,107.81,False,True
154.01,107.81,False,True
154.06,107.62,False,True
154.11,107.55,False,True
154.17,107.81,False,True
154.22,107.93,False,True
154.27,107.93,False,True
154.32,107.93,False,True
154.37,107.81,False,True
154.43,107.93,False,True
154.48,107.55,False,True
154.53,107.67,False,True
154.58,107.55,False,True
154.63,107.74,False,True
154.69,108.05,False,True
154.75,107.87,False,True
154.8,107.55,False,True
154.86,107.61,False,True
154.91,107.55,False,True
154.96,107.55,False,True
155.01,107.61,False,True
155.06,107.99,False,True
155.12,107.86,False,True
155.18,108.05,False,True
155.23,108.05,False,True
155.32,107.67,False,True
155.37,107.67,False,True
155.43,107.55,False,True
155.49,107.86,False,True
155.54,107.67,False,True
155.59,107.67,False,True
155.65,107.67,False,True
155.7,107.67,False,True
155.76,107.79,False,True
155.81,107.67,False,True
155.86,107.79,False,True
155.91,107.79,False,True
155.97,107.79,False,True
156.02,107.79,False,True
156.07,107.67,False,True
156.12,107.79,False,True
156.17,107.73,False,True
156.22,107.67,False,True
156.28,107.73,False,True
156.33,107.67,False,True
156.38,107.67,False,True
156.43,108.05,False,True
156.48,107.67,False,True
156.53,108.11,False,True
156.59,107.67,False,True
156.64,108.18,False,True
156.72,107.67,False,True
156.77,107.98,False,True
156.82,107.67,False,True
156.88,107.79,False,True
156.94,107.79,False,True
156.99,107.53,False,True
157.05,107.53,False,True
157.1,107.53,False,True
157.16,107.53,False,True
157.21,107.53,False,True
157.27,107.53,False,True
157.32,107.53,False,True
157.37,107.53,False,True
157.42,107.53,False,True
157.48,107.53,False,True
157.53,107.53,False,True
157.58,107.33,False,True
157.63,107.65,False,True
157.68,107.53,False,True
157.73,107.53,False,True
157.79,107.53,False,True
157.84,107.65,False,True
157.89,107.65,False,True
157.94,107.59,False,True
157.99,107.65,False,True
158.04,107.53,False,True
158.09,107.53,False,True
158.17,107.53,False,True
158.22,107.53,False,True
158.27,107.65,False,True
158.33,107.53,False,True
158.38,107.65,False,True
158.43,107.53,False,True
158.48,107.53,False,True
158.53,107.65,False,True
158.58,107.65,False,True
158.63,107.65,False,True
158.69,107.65,False,True
158.74,107.65,False,True
158.79,107.65,False,True
158.84,107.65,False,True
158.9,107.65,False,True
158.95,107.65,False,True
159.0,107.65,False,True
159.05,107.65,False,True
159.1,107.65,False,True
159.15,107.65,False,True
159.2,107.65,False,True
159.25,107.65,False,True
159.31,107.65,False,True
159.36,107.65,False,True
159.41,107.65,False,True
159.46,107.65,False,True
159.51,107.65,False,True
159.59,107.65,False,True
159.64,107.78,False,True
159.69,107.65,False,True
159.74,107.65,False,True
159.79,107.78,False,True
159.84,107.78,False,True
159.89,107.65,False,True
159.95,107.78,False,True
160.0,107.65,False,True
160.05,107.78,False,True
160.1,107.78,False,True
160.15,107.78,False,True
160.2,107.65,False,True
160.25,107.71,False,True
160.3,107.78,False,True
160.35,107.78,False,True
160.4,107.78,False,True
160.46,107.78,False,True
160.51,107.78,False,True
160.56,107.78,False,True
160.61,107.78,False,True
160.66,107.78,False,True
160.71,107.78,False,True
160.76,107.78,False,True
160.81,107.78,False,True
160.87,107.78,False,True
160.94,107.9,False,True
160.99,107.38,False,True
161.04,107.78,False,True
161.1,107.78,False,True
161.15,107.78,False,True
161.2,107.78,False,True
161.26,107.9,False,True
161.31,107.78,False,True
161.36,107.84,False,True
161.41,107.9,False,True
161.47,107.78,False,True
161.52,107.9,False,True
161.58,107.78,False,True
161.63,107.52,False,True
161.68,107.58,False,True
161.74,107.38,False,True
161.79,107.38,False,True
161.84,107.78,False,True
161.89,107.78,False,True
161.95,107.78,False,True
162.0,107.78,False,True
162.05,107.78,False,True
162.1,107.32,False,True
162.15,107.78,False,True
162.21,107.78,False,True
162.26,107.78,False,True
162.31,107.78,False,True
162.39,107.38,False,True
162.44,107.38,False,True
162.5,107.38,False,True
162.55,107.38,False,True
162.6,107.5,False,True
162.65,107.5,False,True
162.7,107.38,False,True
162.76,107.5,False,True
162.81,107.5,False,True
162.86,107.38,False,True
162.91,107.38,False,True
162.97,106.82,False,True
163.02,106.41,False,True
163.07,106.35,False,True
163.12,106.41,False,True
163.18,105.59,False,True
163.23,105.29,False,True
163.28,105.18,False,True
163.34,105.18,False,True
163.39,106.55,False,True
163.44,103.85,False,True
163.5,94.97,False,True
163.55,97.59,False,True
163.61,90.0,False,True
163.66,,False,True
163.71,-129.04,False,True
163.79,-127.12,False,True
163.84,-126.12,False,True
163.89,-127.12,False,True
163.95,120.58,False,True
164.0,126.72,False,True
164.05,24.68,False,True
164.11,116.27,False,True
164.16,135.0,False,True
164.21,126.53,False,True
164.26,,False,True
164.32,143.94,False,True
164.37,147.44,False,True
164.42,166.15,False,True
164.47,82.65,False,True
164.53,,False,True
164.58,172.37,False,True
164.63,151.45,False,True
164.68,144.11,False,True
164.74,,False,True
164.79,147.56,False,True
164.84,,False,True
164.9,145.4,False,True
164.95,145.41,False,True
165.0,145.41,False,True
165.05,145.41,False,True
165.11,145.07,False,True
165.16,144.18,False,True
165.24,144.18,False,True
165.29,143.85,False,True
165.34,144.78,False,True
165.39,144.9,False,True
165.45,144.78,False,True
165.5,144.78,False,True
165.55,145.11,False,True
165.6,144.78,False,True
165.65,144.78,False,True
165.71,144.78,False,True
165.76,144.46,False,True
165.81,144.62,False,True
165.87,144.78,False,True
165.92,144.46,False,True
165.98,144.46,False,True
166.03,144.46,False,True
166.08,144.23,False,True
166.14,143.68,False,True
166.19,143.68,False,True
166.24,143.29,False,True
166.3,143.13,False,True
166.35,143.13,False,True
166.4,142.82,False,True
166.45,142.97,False,True
166.51,142.82,False,True
166.56,142.82,False,True
166.61,142.82,False,True
166.69,142.7,False,True
166.74,142.58,False,True
166.8,142.58,False,True
166.85,142.26,False,True
166.91,142.58,False,True
166.96,142.58,False,True
167.02,142.46,False,True
167.07,142.58,False,True
167.12,142.33,False,True
167.18,142.33,False,True
167.23,142.33,False,True
167.29,142.33,False,True
167.34,142.33,False,True
167.39,142.33,False,True
167.45,142.41,False,True
167.5,142.33,False,True
167.56,142.09,False,True
167.61,142.33,False,True
167.66,142.33,False,True
167.71,142.33,False,True
167.76,142.09,False,True
167.82,142.09,False,True
167.87,142.09,False,True
167.92,142.21,False,True
167.97,142.09,False,True
168.03,142.09,False,True
168.1,142.09,False,True
168.16,142.09,False,True
168.21,142.09,False,True
168.26,142.09,False,True
168.32,142.09,False,True
168.37,142.09,False,True
168.42,142.09,False,True
168.47,142.09,False,True
168.52,142.09,False,True
168.58,142.09,False,True
168.63,142.09,False,True
168.69,142.09,False,True
168.75,142.09,False,True
168.8,141.78,False,True
168.86,141.78,False,True
168.91,141.78,False,True
168.97,142.09,False,True
169.03,141.84,False,True
169.08,141.78,False,True
169.13,141.78,False,True
169.19,142.09,False,True
169.24,141.53,False,True
169.29,141.84,False,True
169.35,141.84,False,True
169.4,141.78,False,True
169.45,142.09,False,True
169.5,141.84,False,True
169.58,141.84,False,True
169.63,141.84,False,True
169.68,141.84,False,True
169.73,141.84,False,True
169.78,141.84,False,True
169.84,141.84,False,True
169.89,141.53,False,True
169.95,141.53,False,True
170.0,141.53,False,True
170.05,141.68,False,True
170.11,141.72,False,True
170.16,141.68,False,True
170.21,141.53,False,True
170.26,141.53,False,True
170.32,141.53,False,True
170.37,141.53,False,True
170.43,141.53,False,True
170.48,141.53,False,True
170.53,141.53,False,True
170.58,141.53,False,True
170.64,141.53,False,True
170.69,141.4,False,True
170.74,141.53,False,True
170.79,141.53,False,True
170.85,141.53,False,True
170.9,141.28,False,True
170.98,141.28,False,True
171.03,141.53,False,True
171.08,141.43,False,True
171.13,141.28,False,True
171.19,141.28,False,True
171.24,141.43,False,True
171.29,141.43,False,True
171.35,141.28,False,True
171.4,141.28,False,True
171.45,141.59,False,True
171.51,141.59,False,True
171.56,141.28,False,True
171.61,141.59,False,True
171.67,141.28,False,True
171.72,141.28,False,True
171.77,141.28,False,True
171.82,141.28,False,True
171.88,141.47,False,True
171.93,141.28,False,True
171.98,141.28,False,True
172.03,141.28,False,True
172.09,140.96,False,True
172.14,141.28,False,True
172.19,141.28,False,True
172.24,141.02,False,True
172.3,141.28,False,True
172.35,141.28,False,False
172.43,141.28,False,False
172.48,141.28,False,False
172.53,141.02,False,False
172.59,141.02,False,False
172.64,141.02,False,False
172.69,141.02,False,False
172.74,140.96,False,False
172.79,140.99,False,False
172.85,141.02,False,False
172.9,141.12,False,False
172.95,140.99,False,False
173.01,141.02,False,False
173.06,140.87,False,False
173.11,141.02,False,False
173.17,141.02,False,False
173.22,140.71,False,False
173.27,140.96,False,False
173.32,141.02,False,False
173.37,141.02,False,False
173.43,141.02,False,False
173.48,141.02,False,False
173.53,140.87,False,False
173.58,141.02,False,False
173.63,140.71,False,False
173.69,140.71,False,False
173.74,140.71,False,False
173.79,141.02,False,False
173.87,140.71,False,False
173.92,141.02,False,False
173.97,141.02,False,False
174.02,140.71,False,False
174.07,140.71,False,False
174.12,141.02,False,False
174.18,141.02,False,False
174.23,140.71,False,False
174.29,141.02,False,False
174.35,141.02,False,False
174.4,140.87,False,False
174.46,140.9,False,False
174.52,141.02,False,False
174.57,140.71,False,False
174.63,140.71,True,False
174.69,140.71,True,False
174.74,140.71,True,False
174.79,140.71,True,False
174.85,140.71,True,False
174.9,140.71,True,False
174.95,140.71,True,False
175.0,140.45,True,False
175.06,140.45,True,False
175.11,140.58,True,False
175.16,140.71,True,False
175.21,140.58,True,False
175.29,140.45,True,False
175.35,140.71,True,False
175.4,140.45,True,False
175.45,140.45,True,False
175.5,140.71,True,False
175.56,140.45,True,False
175.61,140.45,True,False
175.67,140.45,True,False
175.72,140.45,True,False
175.77,140.45,True,False
175.82,140.45,True,False
175.88,140.45,True,False
175.93,140.45,True,False
175.98,140.45,True,False
176.04,140.45,True,False
176.09,140.45,True,False
176.14,140.45,True,False
176.2,140.45,True,False
176.25,140.45,True,False
176.31,140.45,True,False
176.36,140.45,True,False
176.42,140.45,True,False
176.47,140.45,True,False
176.53,140.45,True,False
176.58,140.45,True,False
176.63,140.45,True,False
176.68,140.19,True,False
176.76,140.3,True,False
176.81,140.19,True,False
176.86,140.19,True,False
176.91,140.19,True,False
176.96,139.88,True,False
177.02,140.19,True,False
177.07,139.88,True,False
177.12,140.14,True,False
177.18,139.88,True,False
177.23,139.88,True,False
177.28,139.88,True,False
177.34,140.14,True,False
177.39,140.14,True,False
177.44,140.14,True,False
177.49,140.01,True,False
177.55,140.45,True,False
177.6,140.14,True,False
177.65,140.14,True,False
177.7,140.14,True,False
177.76,140.14,True,False
177.81,140.45,True,False
177.86,140.14,True,False
177.91,140.14,True,False
177.96,140.14,True,False
178.01,140.14,True,False
178.06,140.14,True,False
178.14,140.14,True,False
178.19,140.14,True,False
178.25,140.14,True,False
178.3,140.19,True,False
178.35,140.14,True,False
178.4,140.14,True,False
178.46,139.88,True,False
178.51,140.14,True,False
178.57,139.88,True,False
178.62,140.14,True,False
178.68,139.88,True,False
178.73,139.88,True,False
178.79,139.88,True,False
178.84,140.14,True,False
178.89,140.04,True,False
178.94,139.88,True,False
179.0,139.88,True,False
179.05,139.88,True,False
179.1,139.88,True,False
179.15,140.04,True,False
179.2,139.88,True,False
179.26,140.04,True,False
179.31,139.88,True,False
179.36,139.88,True,False
179.42,139.88,True,False
179.47,139.88,True,False
179.52,139.88,True,False
179.6,139.88,True,False
179.66,139.88,True,False
179.71,139.88,True,False
179.76,139.88,True,False
179.81,139.88,True,False
179.87,139.88,True,False
179.92,139.88,True,False
179.97,139.62,True,False
180.03,139.62,True,False
180.08,139.62,True,False
180.13,139.62,True,False
180.18,139.62,True,False
180.24,139.62,True,False
180.29,139.62,True,False
180.35,139.62,True,False
180.4,139.62,True,False
180.46,139.62,True,False
180.51,139.62,True,False
180.57,139.62,True,False
180.62,139.62,True,False
180.67,139.62,True,False
180.73,139.62,True,False
180.78,139.46,True,False
180.84,139.31,True,False
180.89,139.31,True,False
180.94,139.44,True,False
181.0,139.31,True,False
181.07,139.62,True,False
181.13,139.31,True,False
181.18,139.31,True,False
181.23,139.31,True,False
181.28,139.62,True,False
181.34,139.31,True,False
181.39,139.31,True,False
181.44,139.31,True,False
181.49,139.31,True,False
181.55,139.31,True,False
181.6,139.31,True,False
181.65,139.31,True,False
181.7,139.31,True,False
181.75,139.31,True,False
181.81,139.31,True,False
181.86,139.31,True,False
181.91,139.31,True,False
181.97,139.31,True,False
182.02,139.31,True,False
182.08,139.31,True,False
182.13,139.31,True,False
182.19,139.31,True,False
182.24,139.31,True,False
182.3,139.31,True,False
182.35,139.31,True,False
182.41,139.18,True,False
182.5,139.18,True,False
182.55,139.31,True,False
182.6,139.31,True,False
182.66,139.04,True,False
182.71,139.31,True,False
182.76,139.31,True,False
182.81,139.31,True,False
182.86,139.18,True,False
182.92,139.31,True,False
182.97,139.04,True,False
183.02,139.04,True,False
183.07,139.31,True,False
183.12,139.04,True,False
183.18,138.16,True,False
183.23,138.16,True,False
183.28,138.16,True,False
183.33,138.16,True,False
183.39,138.03,True,False
183.44,138.03,True,False
183.49,138.16,True,False
183.54,139.27,True,False
183.59,139.0,True,False
183.64,139.0,True,False
183.7,139.0,True,False
183.75,139.16,True,False
183.8,119.74,True,False
183.86,117.35,True,False
183.93,110.14,True,False
183.99,164.05,True,False
184.05,-101.31,True,False
184.1,-105.21,True,False
184.15,-103.85,True,False
184.21,,True,False
184.26,134.01,True,False
184.31,106.81,True,False
184.36,69.44,True,False
184.41,120.47,True,False
184.47,125.59,True,False
184.52,123.69,True,False
184.57,119.74,True,False
184.62,117.65,True,False
184.67,120.21,True,False
184.72,121.18,True,False
184.78,120.74,True,False
184.83,120.74,True,False
184.88,120.74,True,False
184.93,120.74,True,False
184.99,125.75,True,False
185.04,126.87,True,False
185.09,125.75,True,False
185.14,125.75,True,False
185.2,125.75,True,False
185.25,125.75,True,False
185.33,125.75,True,False
185.39,126.3,True,False
185.44,125.75,True,False
185.5,125.75,True,False
185.55,124.22,True,False
185.6,125.75,True,False
185.66,125.75,True,False
185.71,124.22,True,False
185.76,124.76,True,False
185.81,124.22,True,False
185.87,123.18,True,False
185.92,123.18,True,False
185.97,124.22,True,False
186.02,123.94,True,False
186.07,123.18,True,False
186.13,123.18,True,False
186.18,122.2,True,False
186.23,122.2,True,False
186.29,116.57,True,False
186.34,114.3,True,False
186.39,114.66,True,False
186.44,114.3,True,False
186.49,113.63,True,False
186.54,114.3,True,False
186.6,113.96,True,False
186.65,113.63,True,False
186.71,112.99,True,False
186.78,113.63,True,False
186.83,106.31,True,False
186.89,103.59,True,False
186.94,104.93,True,False
186.99,103.59,True,False
187.05,103.45,True,False
187.1,103.45,True,False
187.15,103.45,True,False
187.2,103.45,True,False
187.25,103.04,True,False
187.31,103.04,True,False
187.36,102.65,True,False
187.42,102.65,True,False
187.47,102.53,True,False
187.53,102.65,True,False
187.58,102.29,True,False
187.63,102.65,True,False
187.69,102.91,True,False
187.74,102.91,True,False
187.79,102.91,True,False
187.85,102.65,True,False
187.9,103.04,True,False
187.95,103.04,True,False
188.01,102.65,True,False
188.06,102.65,True,False
188.11,102.91,True,False
188.17,102.91,True,False
188.25,102.78,True,False
188.3,102.65,True,False
188.35,102.91,True,False
188.41,102.65,True,False
188.46,103.17,True,False
188.51,102.65,True,False
188.56,102.91,True,False
188.62,102.91,True,False
188.67,102.91,True,False
188.72,102.91,True,False
188.77,103.17,True,False
188.83,103.31,True,False
188.88,102.91,True,False
188.93,103.45,True,False
188.99,102.91,True,False
189.04,103.17,True,False
189.09,103.31,True,False
189.15,103.17,True,False
189.21,103.17,True,False
189.26,103.31,True,False
189.32,103.45,True,False
189.37,103.17,True,False
189.43,103.45,True,False
189.48,103.45,True,False
189.54,103.74,True,False
189.59,103.45,True,False
189.67,103.74,True,False
189.72,103.45,True,False
189.77,103.45,True,False
189.83,103.45,True,False
189.88,103.74,True,False
189.93,103.45,True,False
189.98,102.53,True,False
190.04,102.53,True,False
190.09,103.74,True,False
190.14,103.45,True,False
190.19,103.31,True,False
190.24,102.53,True,False
191.3,102.26,False,True
191.35,102.53,False,True
191.4,102.53,False,True
191.46,102.53,False,True
191.51,102.53,False,True
191.57,102.67,False,True
191.62,102.26,False,True
191.67,102.53,False,True
191.72,102.53,False,True
191.78,102.26,False,True
191.83,102.53,False,True
191.88,102.67,False,True
191.94,102.53,False,True
191.99,102.67,False,True
192.04,102.26,False,True
192.11,102.26,False,True
192.17,102.53,False,True
192.22,102.26,False,True
192.28,102.41,False,True
192.33,102.17,False,True
192.38,102.17,False,True
192.43,102.41,False,True
192.48,102.06,False,True
192.54,101.94,False,True
192.59,102.17,False,True
192.64,102.17,False,True
192.69,102.17,False,True
192.74,102.41,False,True
192.8,102.29,False,True
192.85,102.17,False,True
192.9,102.17,False,True
192.95,102.29,False,True
193.0,101.94,False,True
193.06,101.94,False,True
193.11,102.41,False,True
193.16,102.41,False,True
193.21,102.65,False,True
193.26,102.65,False,True
193.32,102.95,False,True
193.37,102.41,False,True
193.42,102.41,False,True
193.5,101.09,False,True
193.55,102.29,False,True
193.6,102.65,False,True
193.66,129.33,False,True
193.71,130.98,False,True
193.76,,False,True
193.81,-178.05,False,True
193.86,,False,True
193.92,,False,True
193.97,,False,True
194.02,,False,True
194.07,,False,True
194.13,,False,True
194.18,175.35,False,True
194.23,,False,True
194.29,140.43,False,True
194.34,96.95,False,True
194.39,,False,True
194.45,,False,True
194.51,145.95,False,True
194.56,145.24,False,True
194.61,145.36,False,True
194.67,144.78,False,True
194.73,145.01,False,True
194.78,145.25,False,True
194.83,145.25,False,True
194.89,144.9,False,True
194.97,145.15,False,True
195.03,145.03,False,True
195.08,145.15,False,True
195.13,145.15,False,True
195.19,145.15,False,True
195.24,145.03,False,True
195.29,144.8,False,True
195.35,144.8,False,True
195.4,144.9,False,True
195.45,144.8,False,True
195.5,144.8,False,True
195.55,144.8,False,True
195.61,144.8,False,True
195.66,144.8,False,True
195.71,144.8,False,True
195.76,144.73,False,True
195.81,144.8,False,True
195.87,144.8,False,True
195.92,144.8,False,True
195.97,144.56,False,True
196.02,144.68,False,True
196.07,144.63,False,True
196.12,144.8,False,True
196.18,144.46,False,True
196.24,144.22,False,True
196.29,144.22,False,True
196.34,144.56,False,True
196.43,143.97,False,True
196.49,144.1,False,True
196.55,144.22,False,True
196.6,144.22,False,True
196.66,144.1,False,True
196.71,144.22,False,True
196.76,143.97,False,True
196.82,143.97,False,True
196.87,143.97,False,True
196.92,144.1,False,True
196.97,143.97,False,True
197.03,143.97,False,True
197.08,143.97,False,True
197.13,143.97,False,True
197.19,143.97,False,True
197.24,143.97,False,True
197.3,143.97,False,True
197.35,143.97,False,True
197.4,143.97,False,True
197.45,143.72,False,True
197.5,143.63,False,True
197.56,143.63,False,True
197.61,143.68,False,True
197.67,143.63,False,True
197.72,143.63,False,True
197.78,143.51,False,True
197.86,143.38,False,True
197.92,143.63,False,True
197.97,143.63,False,True
198.02,143.38,False,True
198.07,143.38,False,True
198.13,143.38,False,True
198.18,143.3,False,True
198.24,143.38,False,True
198.29,143.38,False,True
198.35,143.38,False,True
198.4,143.38,False,True
198.45,143.05,False,True
198.51,143.05,False,True
198.56,143.05,False,True
198.62,143.05,False,True
198.67,143.05,False,True
198.73,143.13,False,True
198.78,143.09,False,True
198.83,142.92,False,True
198.88,143.05,False,True
198.94,142.79,False,True
198.99,142.79,False,True
199.05,143.05,False,True
199.1,143.09,False,True
199.15,143.09,False,True
199.2,143.05,False,True
199.25,143.13,False,True
199.33,142.92,False,True
199.38,142.79,False,True
199.44,143.05,False,True
199.49,142.79,False,True
199.54,142.79,False,True
199.6,142.79,False,True
199.65,143.05,False,True
199.7,142.79,False,True
199.75,142.92,False,True
199.81,142.79,False,True
199.86,142.79,False,True
199.91,142.79,False,True
199.96,142.79,False,True
200.01,142.92,False,True
200.07,142.79,False,True
200.12,143.05,False,True
200.17,142.79,False,True
200.22,142.79,False,True
200.27,142.79,False,True
200.33,142.79,False,True
200.38,142.79,False,True
200.44,142.62,False,True
200.5,142.79,False,True
200.55,142.79,False,True
200.61,142.79,False,True
200.66,142.79,False,True
200.74,142.54,False,True
200.79,142.66,False,True
200.85,142.54,False,True
200.9,142.46,False,True
200.95,142.54,False,True
201.01,142.54,False,True
201.06,142.54,False,True
201.12,142.46,False,True
201.17,142.54,False,True
201.22,142.37,False,True
201.27,142.46,False,True
201.32,142.54,False,True
201.38,142.54,False,True
201.43,142.2,False,True
201.48,142.2,False,True
201.53,142.2,False,True
201.59,142.2,False,True
201.64,142.2,False,True
201.69,141.94,False,True
201.75,142.28,False,True
201.8,142.11,False,True
201.86,142.2,False,True
201.91,142.2,False,True
201.96,142.07,False,True
202.01,142.2,False,True
202.06,142.2,False,True
202.12,142.2,False,True
202.2,142.2,False,True
202.25,142.2,False,True
202.31,142.03,False,True
202.36,142.2,False,True
202.41,141.87,False,True
202.47,142.2,False,True
202.52,142.2,False,True
202.58,142.2,False,True
202.63,142.2,False,True
202.69,142.2,False,True
202.74,142.2,False,True
202.79,142.2,False,True
202.85,142.03,False,True
202.9,142.0,False,True
202.95,142.2,False,True
203.0,142.0,False,True
203.06,142.2,False,True
203.11,142.2,False,True
203.16,142.2,False,True
203.22,142.2,False,True
203.27,142.2,False,True
203.32,142.2,False,True
203.37,142.2,False,True
203.42,142.2,False,True
203.48,142.2,False,True
203.53,142.46,False,True
203.58,142.33,False,True
203.66,142.2,False,True
203.71,142.2,False,True
203.76,142.2,False,True
203.81,142.0,False,True
203.87,142.03,False,True
203.92,142.03,False,True
203.97,142.2,False,True
204.03,141.87,False,True
204.09,141.87,False,True
204.14,142.2,False,True
204.19,142.2,False,True
204.25,142.2,False,True
204.3,142.2,False,True
204.35,141.87,False,True
204.41,142.2,False,True
204.46,142.2,False,True
204.51,142.2,False,True
